NO (ppm),C3H8 (ppm),NO2 (ppm),NH3 (ppm)
20.04501,90.10400373084,4.04999404545,34.96499202324
20.04501,90.10400373084,4.04999404545,34.96499202324
20.04501,90.10400373084,4.04999404545,34.96499202324
20.04501,90.10400373084,4.0514974212,34.96499202324
20.03499,90.10400164668,4.04999308854,34.96500444303
20.03499,90.10400164668,4.04999308854,34.96500444303
20.03499,90.10400164668,4.04999308854,34.96999315554
20.04501,90.09594563682,4.04999404545,39.95499681264
20.04,90.09595224,4.04850084,39.95501052
20.04,90.09595224,4.05000384,39.95501052
20.04,90.09595224,4.05000384,39.95501052
20.04,90.10400832,4.05000384,39.95501052
20.04,90.10400832,4.05000384,39.95501052
20.04,90.10400832,4.05000384,39.95501052
20.04,90.10400832,4.05150684,39.95501052
20.04,90.10400832,4.05150684,39.95501052
20.04,90.09595224,4.05000384,39.96000048
20.04,90.09595224,4.05000384,39.96000048
20.04,90.09595224,4.05000384,39.96000048
20.04,90.10400832,4.05000384,39.96000048
20.04,90.10400832,4.05000384,39.96000048
20.04,90.10400832,4.05000384,39.96000048
20.04,90.10400832,4.05000384,39.96000048
20.04,90.10400832,4.05000384,39.96000048
20.04,90.10400832,4.05000384,39.96000048
20.04,90.10400832,4.05000384,39.96000048
20.04,90.10400832,4.05000384,39.96000048
20.04,90.10400832,4.05000384,39.96000048
20.04,90.09595224,4.05150684,39.96000048
20.04,90.10400832,4.05150684,39.96000048
20.04,90.10400832,4.05150684,39.96000048
20.04,90.10400832,4.05150684,39.96000048
20.03499,90.10400164668,4.04999308854,39.96000793989
20.03499,90.10400164668,4.04999308854,39.96000793989
20.03499,90.11203567767,4.04999308854,39.96000793989
20.04501,90.09594563682,4.0484906697,39.96000806514
20.04501,90.10400373084,4.04999404545,39.96000806514
20.04501,90.10400373084,4.04999404545,39.96000806514
20.04501,90.09594563682,4.0514974212,39.96000806514
20.04,90.09595224,4.05000384,44.95000056
20.04,90.10400832,4.05000384,44.95000056
20.04,90.09595224,4.05150684,44.95000056
20.04,90.09595224,4.05150684,44.95000056
20.04,90.09595224,4.05150684,44.95000056
20.04,90.10400832,4.05150684,44.95000056
20.04,90.10400832,4.05150684,44.95000056
20.03499,90.0959475807,4.04999308854,44.95000268925
20.03499,90.0959475807,4.04999308854,44.95000268925
20.04501,90.09594563682,4.0514974212,44.95001285454
20.04,90.10400832,4.04850084,44.95499052
20.04,90.09595224,4.05000384,44.95499052
20.04,90.09595224,4.05000384,44.95499052
20.04,90.09595224,4.05000384,44.95499052
20.04,90.09595224,4.05000384,44.95499052
20.04,90.09595224,4.05000384,44.95499052
20.04,90.09595224,4.05000384,44.95499052
20.04,90.09595224,4.05000384,44.95499052
20.04,90.09595224,4.05000384,44.95499052
20.04,90.10400832,4.05000384,44.95499052
20.04,90.10400832,4.05000384,44.95499052
20.04,90.10400832,4.05000384,44.95499052
20.04,90.10400832,4.05150684,44.95499052
20.04,90.10400832,4.05150684,44.95499052
20.03499,90.10400164668,4.04999308854,44.95499140176
20.04501,90.09594563682,4.04999404545,44.95500406203
20.04501,90.09594563682,4.04999404545,44.95500406203
20.04501,90.10400373084,4.04999404545,44.95500406203
20.04501,90.10400373084,4.04999404545,44.95500406203
20.04501,90.09594563682,4.0514974212,44.95500406203
20.04,90.09595224,4.05000384,44.96000052
20.04,90.10400832,4.05000384,44.96000052
19.85559,89.24456297238,7.87486598313,4.94779461651
19.8802,89.3775423214,7.8866145014,4.9502095604
19.87427,89.35086231162,7.88426202889,4.95368167177
19.87427,89.35086231162,7.88426202889,4.95368167177
19.88095,89.3888864376,7.88691203165,4.9553665494
19.89082,89.43324411974,7.89082752974,4.95782666664
19.90192,89.47517134752,7.89373833344,4.96059336384
19.91731,89.55236856048,7.90133629817,4.96440943481
19.91771,89.55414712597,7.90147506326,4.96450913521
19.9181,89.5559205648,7.9016496967,4.9646262612
19.92725,89.5890501135,7.903785022,4.966906917
19.93472,89.63066747648,7.90973807104,4.96876882944
19.94107,89.65919846256,7.91223769567,4.97035157964
19.94508,89.67722825664,7.91085697056,4.97135108016
19.97731,89.81411016186,7.92513871817,4.97439014462
19.95779,89.73437506032,7.91589816328,4.97451907308
19.95976,89.74323259008,7.91817651032,4.97499013976
19.96374,89.76112749792,7.91975540418,4.97598215874
19.98604,89.86137295028,7.92860197028,4.98154045604
19.99361,89.89544922449,7.93160504227,4.98344727972
19.99723,89.91168550661,7.93154132936,4.98432957473
19.9976,89.9133890984,7.9331879032,4.9844417952
20.0016,89.9313339312,7.9347747312,4.9854188016
20.00817,89.93842484445,7.93540028736,4.98581587413
20.00637,89.95278083859,7.93814749497,4.98662773524
20.01878,90.00859878624,7.94159015746,4.98972095256
20.04283,90.10865532815,7.95113096081,4.99569542033
20.06691,90.22498121037,7.96068366537,4.99670072382
20.05085,90.15277212595,7.9528087372,4.99769441335
20.06289,90.19888130223,7.95908890323,5.00071545828
20.06892,90.22597094952,7.96148104644,5.00219837892
20.08056,90.28637451648,7.96609871592,5.00511974112
19.88279,89.36681832278,7.88565369353,9.90419429991
19.86657,89.30188107531,7.87922072799,9.90602806596
19.87506,89.36238389742,7.88308479792,9.90777703518
19.87935,89.38171238415,7.8877682517,9.90991561305
19.87837,89.39962950884,7.88785648622,9.91191187636
19.88371,89.40131585539,7.88800694297,9.91208908613
19.89263,89.41106588629,7.88955630641,9.91404915414
19.91976,89.57939975712,7.89782628432,9.9151601388
19.89775,89.44203776325,7.89158693425,9.9166008495
19.90425,89.493648084,7.89615530475,9.92232833775
19.90623,89.50253066961,7.89694078461,9.92331537369
19.90623,89.50253066961,7.89694078461,9.92331537369
19.92863,89.58084592629,7.90383415841,9.92702853327
19.92623,89.57007765332,7.90288230161,9.93079465494
19.92838,89.60212165466,7.90572784466,9.93931938176
19.93875,89.6407518825,7.90834629,9.93952669125
19.92817,89.62361657061,7.90761742502,9.94170566509
19.95539,89.72356420573,7.91644290073,9.94782178117
19.97433,89.8231638069,7.92593398998,9.95476663674
19.98323,89.84873860861,7.92748722361,9.96667592896
19.99962,89.91441159372,7.93248927984,9.97485047424
20.02838,90.05176238304,7.94539854466,9.98420751514
20.02676,90.04447852608,7.94475587932,9.98838660352
20.0372,90.0913788632,7.9488774632,9.9886043116
20.04283,90.10865532815,7.95113096081,9.99141088349
20.05145,90.1248913889,7.95106162285,9.9932015481
20.04964,90.13931185948,7.95383253548,9.99480568892
20.05526,90.16457829482,7.95606202882,9.99760727578
20.05043,90.14282344615,7.95414593401,10.00019206336
20.06948,90.21397836684,7.95969625436,10.00218730344
20.05424,90.19057528768,7.95764275744,10.00459908848
20.06245,90.2049481896,7.95891435215,10.0061870624
19.87602,89.38109049462,7.88692399212,14.86609027482
19.87916,89.3951909788,7.88816996296,14.87340859956
19.89161,89.43679612327,7.89114092827,14.87403094394
19.88032,89.40839930624,7.88863025792,14.87427650112
19.90606,89.47144938504,7.89490264448,14.88113346208
19.91319,89.51144184477,7.89621705708,14.88644370873
19.9094,89.5167637364,7.8981784364,14.8873334876
19.91675,89.5194577235,7.89912246725,14.88910504725
19.91614,89.54710799712,7.89937844048,14.89237334956
19.93001,89.60145853806,7.90637447707,14.90274469754
19.92623,89.61487181836,7.90535315413,14.90366431866
19.93057,89.63441016981,7.90856975942,14.90689045637
19.94169,89.63957165196,7.90901384583,14.90776930992
19.94111,89.65937831088,7.90928234152,14.91106470805
19.94193,89.65502860365,7.90960757976,14.91165792522
19.9564,89.7425538084,7.9188192584,14.9262297288
19.95839,89.7514827427,7.91960890234,14.92771813338
19.97152,89.76561148512,7.92084463264,14.93006926336
19.98923,89.87571585061,7.92986746561,14.94702668942
19.98961,89.87742440927,7.93149744541,14.94731083594
20.00177,89.90961629691,7.93284199439,14.95766363609
19.99903,89.94227758796,7.93423517093,14.95811449626
20.0252,90.0294343364,7.9441370164,14.9739234008
20.0202,90.0374660862,7.9441354812,14.9739284082
20.02862,90.0673021366,7.94747658772,14.98024610004
20.04018,90.08229247512,7.94807566926,14.98139728224
20.05622,90.15439362248,7.95443724554,14.99338827296
20.05125,90.1465300575,7.95447123375,14.9934023925
20.041,90.131030612,7.952389046,14.994495831
20.05587,90.19790593884,7.95828955122,15.00062751954
20.05788,90.20692551828,7.95908713128,15.00211082508
20.05784,90.20674562504,7.96057559704,15.00709536744
19.83135,89.16589435215,7.86723536445,19.77691294425
19.84276,89.21717625408,7.87176179132,19.78335077656
19.84905,89.2454574024,7.87425707835,19.7896219443
19.86225,89.3191478925,7.8814599735,19.8027824235
19.87567,89.34280620628,7.88282985169,19.80626416036
19.87252,89.32862681916,7.88010997316,19.80807341764
19.87029,89.34093699003,7.88268313503,19.81574605395
19.88709,89.39412017847,7.88735910363,19.82259616713
19.89558,89.44666793748,7.89271585506,19.83601263348
19.89635,89.45810814445,7.89302131945,19.8367803281
19.90625,89.50262059375,7.89545575,19.8466506875
19.91115,89.50227187545,7.8983948043,19.8515360169
19.91318,89.54819645058,7.90166930308,19.85355993908
19.91969,89.56304961583,7.90226054114,19.86003052845
19.92167,89.57195210569,7.90306594069,19.86202452002
19.91829,89.57914308399,7.90369698174,19.86361429395
19.92861,89.62557546852,7.90779201966,19.86894374166
19.93635,89.6379763608,7.90888959945,19.87169641695
19.93953,89.64423867165,7.91013118818,19.87983104718
19.93373,89.64858187463,7.90982366638,19.88397540992
19.95559,89.74689353029,7.91849784554,19.90081190545
19.97587,89.80124392282,7.92258984896,19.90611426196
19.96436,89.78633512316,7.92048050716,19.9095578318
19.97708,89.84354117348,7.92702520648,19.9222429154
19.98621,89.83969279164,7.92667078947,19.92637128726
19.98124,89.83977117544,7.92669777668,19.9263914962
19.99723,89.91168550661,7.93302112438,19.93237898311
20.01001,89.96914703207,7.93661028632,19.95008002005
20.012,89.970089684,7.938900484,19.952084072
20.01362,89.97735287772,7.93804212784,19.95369922172
20.03982,90.11768779242,7.95192081492,19.98980060928
20.05125,90.1465300575,7.95447123375,19.9912165575
19.8674,89.3056119942,7.8795499118,24.7487407104
19.86539,89.29657687737,7.87875273173,24.75614969105
19.87581,89.36575605267,7.88485308186,24.77533629567
19.88569,89.41017857783,7.88879242283,24.78268036233
19.89398,89.44745213386,7.89208112386,24.79301183286
19.90053,89.44657388199,7.89268950171,24.79498575138
19.90846,89.48219680972,7.89583459522,24.79990889662
19.90192,89.47517134752,7.89373833344,24.80292701536
19.89947,89.48013589723,7.89425904529,24.80482865129
19.90009,89.49729165979,7.89647511254,24.80683529121
19.92208,89.57381547264,7.90322859056,24.82307105664
19.92168,89.56402839576,7.90306990776,24.82755307344
19.92702,89.56563803466,7.90319562114,24.8329526889
19.92823,89.61587526213,7.90764123338,24.8369516136
19.94065,89.65732999585,7.9120909883,24.85615980955
19.95899,89.73174699594,7.91785108694,24.87403100043
19.95042,89.7156422106,7.91644635852,24.87454276356
19.96873,89.75309129386,7.91973809911,24.87995926858
19.96535,89.7603403221,7.92039410245,24.8819771603
19.99403,89.88930003221,7.93177165921,24.91771983974
19.99698,89.88808484934,7.93094224686,24.9201364911
20.00099,89.90611013217,7.93253264093,24.92015348654
20.00378,89.91867141752,7.93363917446,24.92362967588
20.0098,89.9906938438,7.9400086988,24.9435963762
20.02655,90.02100445365,7.9441719071,24.9519998663
20.02798,90.04996389984,7.94523986186,24.96001027086
20.0242,90.0554554102,7.9457227052,24.9615469698
20.02498,90.05896332838,7.94603221388,24.96750551364
20.04305,90.14023009955,7.95169926955,24.98504479545
20.04463,90.14735592716,7.95382945178,24.98701437447
20.06226,90.17351902584,7.95685281408,24.99649259796
20.05643,90.17786096101,7.95650611958,25.00046033358
19.84218,89.22891434958,7.87200791358,29.68157974494
19.86282,89.30737018656,7.87971973374,29.70502607538
19.86794,89.33039077152,7.88175087358,29.71268308146
19.87407,89.33561407188,7.88219528049,29.71443752352
19.8723,89.3420055738,7.8834805161,29.7192035007
19.8774,89.3729248992,7.8855037218,29.7268305966
19.879,89.372127474,7.886138453,29.729223411
19.87977,89.38356103239,7.88644391739,29.73037495293
19.89121,89.43503742289,7.89098224547,29.74748357589
19.89696,89.43848664768,7.89127361472,29.7486412896
19.88707,89.4307616951,7.89130869842,29.74872993281
19.89321,89.43599298405,7.89177565947,29.75047459389
19.89637,89.45021962422,7.89302925359,29.75520040233
19.89834,89.45909626038,7.89381076638,29.75814655506
19.93416,89.60570373528,7.90602739512,29.8042603116
19.93377,89.64876176787,7.90983953862,29.81360422641
19.93873,89.64066196638,7.90983376211,29.81855016357
19.94804,89.66811543536,7.91005614532,29.8299997954
19.95599,89.70383139717,7.91468532593,29.83689910865
19.95899,89.73975055093,7.91637412168,29.84884917591
19.96292,89.75744060736,7.92092732344,29.85472652628
19.96833,89.75131338939,7.91957945631,29.85536904288
19.98484,89.85599748672,7.92812592188,29.88750808356
19.9946,89.877426541,7.9299983222,29.8946462656
19.9996,89.9223615168,7.9339813172,29.9095817964
20.00639,89.95287076273,7.93667495773,29.91973630251
20.03279,90.07157062753,7.94714802253,29.95921774011
20.02782,90.07175577624,7.94565705642,29.95927546506
20.03922,90.09244551132,7.94969884854,29.96883386298
20.04802,90.14004786014,7.95318987014,29.98199434218
20.07553,90.23310325593,7.96209572671,30.01562754655
20.07857,90.27742706256,7.96380337624,30.02768214213
19.85891,89.28178687255,7.87816860937,34.6490318116
19.86854,89.3187235419,7.88000204378,34.65717116696
19.87092,89.32145455728,7.88094596844,34.66132265808
19.8723,89.3499743661,7.8834805161,34.6674459453
19.88571,89.40227444655,7.88880035697,34.6957913796
19.89358,89.44567354464,7.89192244106,34.70954253438
19.89753,89.45545465671,7.89498174846,34.71643434033
19.89832,89.46700546888,7.89380283224,34.71781270152
19.90983,89.51073317298,7.89836892981,34.73291744313
19.912,89.498107984,7.897238584,34.732979488
19.91791,89.53269847235,7.89960244928,34.74330836075
19.91377,89.52842673485,7.89993195539,34.7447493452
19.92902,89.57462740066,7.90400876416,34.7626878115
19.93259,89.59866638756,7.90540472213,34.76393190425
19.93159,89.61657441072,7.90700127413,34.77089793408
19.96416,89.76299594112,7.91842470912,34.8326678016
19.97966,89.83270712928,7.92607097962,34.8597115816
19.98365,89.84259358825,7.92913263065,34.866673174
19.99166,89.87862497796,7.93083146362,34.87567077826
19.99082,89.88288481056,7.93049822974,34.87920309402
20.00521,89.94758524368,7.93470645272,34.9042901996
20.0116,89.9763360244,7.9387418012,34.9104763392
20.0272,90.0464568576,7.9449304304,34.9376706992
20.03057,90.03909471788,7.94426427599,34.93980398468
20.03559,90.08418004272,7.94825880213,34.95731604399
20.04122,90.10949369376,7.95049226254,34.96214878464
20.04822,90.11037356604,7.95126438954,34.97059130328
20.04603,90.13112045424,7.95089697096,34.97553134883
20.05163,90.15629921904,7.95462198241,34.9852819588
20.05769,90.17548304814,7.95702602683,34.99086083959
20.05645,90.17795088515,7.9565140537,34.993691702
20.09468,90.3417628174,7.97170021876,35.0603938768
19.85716,89.25163948028,7.87548865612,39.58552646024
19.86048,89.29684905984,7.87879143936,39.59709018624
19.87076,89.33508203256,7.88137928032,39.61758606988
19.86497,89.33934539507,7.88253928582,39.6208813147
19.8723,89.3499743661,7.8819900936,39.6256046676
19.87719,89.35760948715,7.88343269433,39.63038608878
19.88018,89.37745240526,7.88660656726,39.64131748216
19.89538,89.43138441654,7.89064697566,39.66171856532
19.89895,89.4474517618,7.89206286265,39.6638606728
19.892,89.438589428,7.891295644,39.664886704
19.90879,89.53643834828,7.89992732474,39.7082807429
19.91418,89.53030984326,7.89860104176,39.70911389016
19.91771,89.55414712597,7.90147506326,39.71613283481
19.94308,89.66821589756,7.91155943756,39.76674083696
19.94983,89.69856529481,7.91421725998,39.78018046813
19.97311,89.78078721813,7.91999722763,39.81665443543
19.96815,89.77294854705,7.9200072708,39.8167307178
19.96853,89.77465695371,7.92165563071,39.81748844236
19.97687,89.82016270896,7.92496416709,39.83413847931
19.98661,89.84147083863,7.92832842802,39.84358684754
19.99958,89.92225159306,7.93545335198,39.87940251496
20.0062,89.9295295146,7.9331185046,39.8826397868
20.00819,89.93047145377,7.93540821952,39.88660687966
20.00719,89.95646772833,7.93699232333,39.89457694628
20.0226,90.0482596806,7.9450878156,39.935275926
20.03497,90.05887308748,7.94600934679,39.93999318458
20.03081,90.06266813767,7.94486023192,39.94167550972
20.0406,90.0761441298,7.9482422442,39.9512166684
20.0388,90.0985928316,7.9495322316,39.9576076656
20.03421,90.10049372772,7.94969473326,39.9584321871
20.06247,90.20503811376,7.95892228629,40.00480592964
20.07252,90.25020493164,7.96290919164,40.02484575024
20.04501,99.758001267,4.04999404545,29.96500481886
20.03499,99.75800182311,4.04999308854,29.96501223366
20.03499,99.75800182311,4.05149571279,29.96501223366
